"SpeciesCode","LifeStage","NumberOfFish","ID","EventID","LocationID","StartDate","FieldSeason","Latitude","Longitude","StreamNumber","Watershed","StreamName","ForkLength","FishWeight","FultonConditionFactor","RiverReach"
"CO","YoY",1,345185,16802,22,2022-08-23,2022,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem",84,6.98,1.17765360112299,"PacificWay"
"CO","YoY",1,345186,16802,22,2022-08-23,2022,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem",78,5.28,1.11262833156324,"PacificWay"
"SH","YoY",1,345193,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",48,1.26,1.13932291666667,"PacificWay"
"CO","YoY",1,345200,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",88,8.49,1.24583255071375,"PacificWay"
"CO","YoY",1,345201,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",77,5.96,1.30549160739749,"PacificWay"
"CO","YoY",1,345202,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",79,5.74,1.16420810524117,"PacificWay"
"SH","YoY",1,345203,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",69,4.28,1.30285623833746,"PacificWay"
"SH","1+",1,345204,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",87,8.12,1.23309992513322,"PacificWay"
"SH","YoY",1,345205,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",82,7.2,1.3058429216059,"PacificWay"
"SH","YoY",1,345206,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",79,6.43,1.30415646632416,"PacificWay"
"SH","YoY",1,345207,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",82,6.04,1.09545711756939,"PacificWay"
"SH","YoY",1,345208,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",83,7.25,1.26795467542984,"PacificWay"
"SH","YoY",1,345209,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",62,1,0.419589809002719,"PacificWay"
"SH","YoY",1,345210,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",58,2.15,1.10193119849112,"PacificWay"
"SH","YoY",1,345211,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",79,6.07,1.23113993010695,"PacificWay"
"SH","YoY",1,345212,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",57,2.16,1.16635077999708,"PacificWay"
"SH","YoY",1,345215,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",NA,NA,NA,"PacificWay"
"SH","1+",1,345220,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",168,53.58,1.12999068675089,"PacificWay"
"SH","YoY",1,345225,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",48,1.23,1.11219618055556,"PacificWay"
"SH","YoY",1,345226,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",40,0.72,1.125,"PacificWay"
"SH","YoY",1,345227,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",62,2.76,1.1580678728475,"PacificWay"
"CO","YoY",1,345228,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",81,6.43,1.20991794009119,"PacificWay"
"SH","YoY",1,345229,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",84,6.79,1.14559712773998,"PacificWay"
"SH","YoY",1,345230,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",77,6.89,1.50920086828334,"PacificWay"
"CO","YoY",1,345231,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",75,5.11,1.21125925925926,"PacificWay"
"SH","YoY",1,345235,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",65,3.71,1.35093309057806,"PacificWay"
"CH","YoY",1,345236,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",61,2.53,1.11463074001789,"PacificWay"
"CO","YoY",1,345237,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",72,4.48,1.2002743484225,"PacificWay"
"SH","YoY",1,345238,16803,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",60,2.34,1.08333333333333,"PacificWay"
"CO","YoY",1,345241,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",79,5.65,1.14595397118686,"KentCreekTrail"
"CO","YoY",1,345242,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",65,2.82,1.02685480200273,"KentCreekTrail"
"CO","YoY",1,345243,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",74,4.12,1.01672161569897,"KentCreekTrail"
"CO","YoY",1,345244,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",86,7.45,1.17128051618097,"KentCreekTrail"
"CO","YoY",1,345245,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",63,2.62,1.04780301303355,"KentCreekTrail"
"CO","YoY",1,345246,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",62,2.53,1.06156221677688,"KentCreekTrail"
"CO","YoY",1,345247,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",70,4.06,1.18367346938776,"KentCreekTrail"
"CO","YoY",1,345248,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",74,4.21,1.03893155390599,"KentCreekTrail"
"CO","YoY",1,345249,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",72,3.98,1.06631515775034,"KentCreekTrail"
"CO","YoY",1,345250,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",65,3.13,1.13973600364133,"KentCreekTrail"
"SH","1+",1,345251,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",136,30.18,1.19978246488907,"KentCreekTrail"
"SH","1+",1,345252,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",173,56.32,1.08773808997286,"KentCreekTrail"
"SH","YoY",1,345253,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",75,4.11,0.974222222222222,"KentCreekTrail"
"SH","YoY",1,345254,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",58,1.78,0.912296527122883,"KentCreekTrail"
"SH","YoY",1,345255,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",77,4.98,1.09083023571133,"KentCreekTrail"
"SH","YoY",1,345256,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",65,3.05,1.1106053709604,"KentCreekTrail"
"SH","YoY",1,345257,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",65,2.8,1.0195721438325,"KentCreekTrail"
"SH","YoY",1,345258,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",76,4.68,1.06611750984108,"KentCreekTrail"
"CH","YoY",1,345259,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",57,1.72,0.928760806293975,"KentCreekTrail"
"SH","1+",1,345260,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",151,37.11,1.0778544335949,"KentCreekTrail"
"SH","1+",1,345261,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",178,51.54,0.913869971587403,"KentCreekTrail"
"CO","YoY",20,345266,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",NA,NA,NA,"KentCreekTrail"
"CO","YoY",1,345269,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",75,4.51,1.06903703703704,"KentCreekTrail"
"CO","YoY",1,345270,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",70,3.3,0.962099125364431,"KentCreekTrail"
"CO","YoY",1,345271,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",84,6.42,1.08317136378361,"KentCreekTrail"
"CO","YoY",1,345272,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",69,3.58,1.08977227412339,"KentCreekTrail"
"CO","YoY",1,345273,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",83,6.48,1.13328914438418,"KentCreekTrail"
"CO","YoY",1,345274,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",74,4.41,1.0882869721438,"KentCreekTrail"
"CO","YoY",1,345275,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",80,5.83,1.138671875,"KentCreekTrail"
"CO","YoY",1,345276,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",80,5.52,1.078125,"KentCreekTrail"
"CO","YoY",1,345277,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",82,6.47,1.17344495872085,"KentCreekTrail"
"CO","YoY",1,345278,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",82,6.26,1.13535787350735,"KentCreekTrail"
"SH","1+",1,345279,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",114,15.58,1.05160562224274,"KentCreekTrail"
"CO","YoY",1,345283,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",77,5.41,1.18501838859403,"KentCreekTrail"
"CO","YoY",1,345284,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",66,3.13,1.0887107994546,"KentCreekTrail"
"CO","YoY",1,345285,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",67,3.21,1.06728553711727,"KentCreekTrail"
"CO","YoY",1,345286,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",65,2.56,0.932180245789713,"KentCreekTrail"
"CO","YoY",1,345287,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",63,2.53,1.0118097797614,"KentCreekTrail"
"SH","YoY",1,345288,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",66,3.12,1.08523249019117,"KentCreekTrail"
"CO","YoY",2,345290,16805,30,2022-08-16,2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem",NA,NA,NA,"KentCreekTrail"
"SH","1+",1,345297,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",87,7.35,1.11616803568093,"PacificWay"
"SH","1+",1,345298,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",134,26.34,1.0947157728843,"PacificWay"
"SH","1+",1,345299,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",89,8.59,1.21849329544987,"PacificWay"
"CO","YoY",1,345300,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",80,5.97,1.166015625,"PacificWay"
"CO","YoY",1,345301,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",73,4.89,1.25701447494583,"PacificWay"
"CO","YoY",1,345302,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",79,6.02,1.22099874452122,"PacificWay"
"CO","YoY",1,345303,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",67,3.53,1.17368160312272,"PacificWay"
"CO","YoY",1,345304,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",76,5.18,1.18001895320018,"PacificWay"
"CO","YoY",1,345305,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",70,4.3,1.2536443148688,"PacificWay"
"CO","YoY",1,345306,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",67,3.55,1.18033135724807,"PacificWay"
"SH","YoY",1,345307,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",62,2.46,1.03219093014669,"PacificWay"
"SH","YoY",1,345308,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",38,NA,NA,"PacificWay"
"SH","YoY",1,345309,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",52,1.62,1.15213928083751,"PacificWay"
"CO","YoY",1,345316,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",78,4.53,0.954584534466191,"PacificWay"
"CO","YoY",1,345317,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",79,5.27,1.06888096073536,"PacificWay"
"SH","YoY",1,345319,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",71,3.97,1.10921430187952,"PacificWay"
"SH","YoY",1,345320,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",57,2,1.07995442592323,"PacificWay"
"SH","YoY",1,345321,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",65,3.04,1.10696404187528,"PacificWay"
"SH","YoY",1,345322,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",65,3.11,1.1324533454711,"PacificWay"
"SH","YoY",1,345323,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",62,2.59,1.08673760531704,"PacificWay"
"SH","1+",1,345324,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",89,9.65,1.36885451700713,"PacificWay"
"SH","YoY",1,345327,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",66,3.12,1.08523249019117,"PacificWay"
"SH","YoY",1,345328,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",63,3.13,1.25176466824237,"PacificWay"
"SH","YoY",1,345329,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",65,3.53,1.28538916704597,"PacificWay"
"SH","YoY",1,345330,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",57,2.11,1.139351919349,"PacificWay"
"CO","YoY",1,345331,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",82,6.25,1.1335442027829,"PacificWay"
"SH","1+",1,345332,16807,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",94,9.7,1.16785298055344,"PacificWay"
"SH","YoY",1,345334,16810,10,2022-08-11,2022,37.874915,-122.582915,"18","Redwood Creek","Redwood Creek Mainstem",51,1.31,0.987553806605303,"PacificWay"
"CO","YoY",1,345340,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",77,5.09,1.11492487947202,"KentCreekTrail"
"CO","YoY",1,345341,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",74,4.39,1.08335143032002,"KentCreekTrail"
"CO","YoY",1,345342,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",70,3.4,0.991253644314869,"KentCreekTrail"
"CO","YoY",1,345343,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",73,4.38,1.1259148057797,"KentCreekTrail"
"CO","YoY",1,345344,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",77,4.67,1.02292714874938,"KentCreekTrail"
"CO","YoY",1,345345,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",68,3.63,1.15446265011195,"KentCreekTrail"
"CO","YoY",1,345346,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",72,4.06,1.08774862825789,"KentCreekTrail"
"CO","YoY",1,345347,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",67,3.34,1.11050893893198,"KentCreekTrail"
"CO","YoY",1,345348,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",68,3.41,1.08449521677183,"KentCreekTrail"
"SH","YoY",1,345349,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",57,2.11,1.139351919349,"KentCreekTrail"
"SH","YoY",1,345350,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",63,2.64,1.05580150931625,"KentCreekTrail"
"SH","YoY",1,345351,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",74,4.83,1.19193335044321,"KentCreekTrail"
"CO","YoY",1,345352,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",70,3.44,1.00291545189504,"KentCreekTrail"
"SH","YoY",1,345353,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",64,3.01,1.14822387695312,"KentCreekTrail"
"SH","YoY",1,345354,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",71,3.42,0.955544814213589,"KentCreekTrail"
"SH","YoY",1,345355,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",66,3.36,1.16871191251357,"KentCreekTrail"
"CO","YoY",1,345362,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",67,3.26,1.08390992243062,"KentCreekTrail"
"CO","YoY",1,345363,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",64,2.7,1.02996826171875,"KentCreekTrail"
"CO","YoY",10,345364,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",NA,NA,NA,"KentCreekTrail"
"CO","YoY",1,345366,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",68,3.35,1.06541318949725,"KentCreekTrail"
"CO","YoY",1,345367,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",72,3.71,0.99397719478738,"KentCreekTrail"
"CO","YoY",1,345368,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",66,2.82,0.980883212288171,"KentCreekTrail"
"CO","YoY",1,345369,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",72,4.02,1.07703189300412,"KentCreekTrail"
"CO","YoY",1,345370,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",63,2.63,1.0518022611749,"KentCreekTrail"
"CO","YoY",1,345371,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",77,4.79,1.04921221467013,"KentCreekTrail"
"CO","YoY",1,345372,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",71,3.78,1.05612847886765,"KentCreekTrail"
"CO","YoY",1,345373,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",83,6.23,1.08956656936936,"KentCreekTrail"
"SH","YoY",1,345374,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",66,3.16,1.0991457272449,"KentCreekTrail"
"SH","YoY",1,345375,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",74,4.57,1.12777130673405,"KentCreekTrail"
"SH","1+",1,345376,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",93,8.91,1.10771709576718,"KentCreekTrail"
"SH","1+",1,345377,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",138,28.66,1.0905332882813,"KentCreekTrail"
"CO","YoY",1,345383,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",68,3.39,1.07813454101364,"KentCreekTrail"
"CO","YoY",1,345384,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",73,4.21,1.08221491605765,"KentCreekTrail"
"CO","YoY",1,345385,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",67,3.3,1.0972094306813,"KentCreekTrail"
"CO","YoY",1,345386,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",60,2.3,1.06481481481481,"KentCreekTrail"
"SH","YoY",1,345387,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",65,2.77,1.00864815657715,"KentCreekTrail"
"CO","YoY",1,345388,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",79,5.63,1.14189749695257,"KentCreekTrail"
"CO","YoY",1,345389,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",81,6.16,1.1591126766659,"KentCreekTrail"
"CO","YoY",5,345391,16811,31,2022-08-16,2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",NA,NA,NA,"KentCreekTrail"
"SH","YoY",1,345397,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",72,4.17,1.11721965020576,"PacificWay"
"SH","YoY",1,345398,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",56,1.85,1.05343476676385,"PacificWay"
"SH","YoY",1,345399,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",57,2.16,1.16635077999708,"PacificWay"
"SH","YoY",1,345400,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",70,3.7,1.07871720116618,"PacificWay"
"SH","YoY",1,345401,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",80,5.91,1.154296875,"PacificWay"
"SH","1+",1,345402,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",157,43.48,1.12354527631643,"PacificWay"
"CO","YoY",1,345403,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",78,5.48,1.15477334412246,"PacificWay"
"CO","YoY",1,345404,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",81,5.88,1.10642573681745,"PacificWay"
"CO","YoY",1,345405,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",75,4.84,1.14725925925926,"PacificWay"
"CO","YoY",1,345406,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",77,5.24,1.14778121187296,"PacificWay"
"CO","YoY",1,345407,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",73,4.51,1.15933236850832,"PacificWay"
"CO","YoY",1,345408,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",72,4.3,1.15204903978052,"PacificWay"
"CO","YoY",1,345409,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",70,3.93,1.14577259475219,"PacificWay"
"CO","YoY",1,345410,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",86,7.49,1.17756927063026,"PacificWay"
"SH","YoY",1,345411,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",74,4.77,1.17712672497187,"PacificWay"
"CO","YoY",1,345412,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",84,7.08,1.19452542921931,"PacificWay"
"CO","YoY",1,345413,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",71,3.9,1.08965636708567,"PacificWay"
"SH","YoY",1,345414,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",62,2.59,1.08673760531704,"PacificWay"
"SH","YoY",1,345415,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",55,1.81,1.08790383170548,"PacificWay"
"SH","1+",1,345416,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",87,8.28,1.25739746060382,"PacificWay"
"SH","YoY",1,345417,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",65,2.9,1.05598543468366,"PacificWay"
"SH","YoY",1,345418,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",61,2.55,1.12344205021566,"PacificWay"
"SH","YoY",1,345419,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",41,0.64,0.928599410919749,"PacificWay"
"SH","YoY",1,345420,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",71,3.6,1.00583664654062,"PacificWay"
"SH","YoY",1,345421,16812,11,2022-08-11,2022,37.875583,-122.582088,"19","Redwood Creek","Redwood Creek Mainstem",67,3.44,1.14375770955869,"PacificWay"
